admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-09-12;2018-09-19;8;1373.6385498046875
ML0101;1;2020-09-07;2020-09-24;18;1687.4654541015625
ML0102;0;2019-08-26;2019-09-04;10;720.3877563476562
ML0102;1;2020-09-01;2020-09-15;15;1158.6055908203125
ML0103;0;2018-09-12;2018-09-20;9;1394.6859130859375
ML0103;1;2019-09-03;2019-09-05;3;1265.9224853515625
ML0103;2;2020-09-07;2020-10-01;25;1747.106689453125
ML0104;0;2018-09-04;2018-09-14;11;1405.5299072265625
ML0104;1;2019-09-01;2019-09-02;2;1017.5655517578125
ML0104;2;2020-09-07;2020-09-15;9;1816.2119140625
ML0105;0;2020-09-12;2020-09-14;3;1098.388671875
ML0107;0;2019-08-27;2019-09-01;6;808.2073974609375
ML0107;1;2020-09-07;2020-09-10;4;653.0436401367188
ML0201;0;2019-08-30;2019-08-31;2;65.77733612060547
ML0201;1;2020-09-01;2020-09-10;10;271.83892822265625
ML0202;0;2018-09-11;2018-09-21;11;1916.3975830078125
ML0202;1;2020-09-14;2020-09-20;7;1749.924072265625
ML0203;0;2018-09-17;2018-09-19;3;4390.740234375
ML0203;1;2020-09-15;2020-09-20;6;4687.3349609375
ML0204;0;2018-09-17;2018-09-19;3;4401.240234375
ML0204;1;2020-09-15;2020-09-23;9;4800.2939453125
ML0205;0;2019-08-31;2019-09-01;2;168.98129272460938
ML0205;1;2020-09-06;2020-09-11;6;356.9462890625
ML0206;0;2018-09-12;2018-09-14;3;4772.568359375
ML0206;1;2020-09-16;2020-09-24;9;4800.2939453125
ML0207;0;2019-08-26;2019-09-02;8;628.647216796875
ML0207;1;2020-09-01;2020-09-09;9;683.7431640625
ML0301;0;2018-08-30;2018-09-24;26;1124.6922607421875
ML0301;1;2019-09-18;2019-09-19;2;760.6100463867188
ML0301;2;2020-09-12;2020-09-13;2;752.9812622070312
ML0302;0;2018-08-27;2018-09-22;27;437.6109924316406
ML0303;0;2018-08-28;2018-09-26;30;1033.29541015625
ML0304;0;2020-09-03;2020-09-11;9;682.2948608398438
ML0305;0;2018-09-01;2018-09-24;24;1124.6922607421875
ML0306;0;2018-09-01;2018-09-22;22;1323.813232421875
ML0306;1;2019-09-05;2019-09-18;14;1223.018798828125
ML0401;0;2018-09-16;2018-09-17;2;3977.979736328125
ML0401;1;2020-09-23;2020-09-24;2;4125.40673828125
ML0402;0;2018-09-12;2018-09-26;15;1955.53955078125
ML0403;0;2020-09-15;2020-09-24;10;4099.8271484375
ML0404;0;2019-08-25;2019-09-02;9;318.25494384765625
ML0404;1;2020-09-01;2020-09-10;10;489.3145446777344
ML0405;0;2018-09-15;2018-09-29;15;1720.8458251953125
ML0405;1;2020-09-13;2020-10-19;37;1785.995849609375
ML0406;0;2020-09-16;2020-09-24;9;4175.25390625
ML0503;0;2018-09-21;2018-09-23;3;2776.219970703125
ML0503;1;2019-09-27;2019-09-29;3;2705.465576171875
ML0503;2;2020-09-12;2020-10-03;22;3365.73583984375
ML0504;0;2018-08-12;2018-08-13;2;305.53997802734375
ML0504;1;2019-08-26;2019-08-29;4;272.65008544921875
ML0506;0;2020-09-25;2020-10-23;29;3133.935302734375
ML0507;0;2018-09-21;2018-09-23;3;2784.22998046875
ML0507;1;2020-09-13;2020-09-28;16;3599.184326171875
ML0508;0;2020-10-12;2020-10-25;14;3027.366943359375
ML0601;0;2020-09-24;2020-10-21;28;2366.24169921875
ML0601;1;2020-11-16;2020-11-29;14;2277.495849609375
ML0602;0;2020-09-26;2020-10-20;25;2415.75439453125
ML0603;0;2020-11-19;2020-11-30;12;2164.01953125
ML0604;0;2020-09-23;2020-10-20;28;2485.452392578125
ML0703;0;2020-11-16;2020-12-11;26;1878.97412109375
ML0901;0;2018-09-13;2018-09-19;7;4803.48583984375
ML0901;1;2020-09-16;2020-09-23;8;4715.69677734375
