admin_unit;events;flood_start;flood_end;duration;peak_streamflow
ML0101;0;2018-08-25;2018-10-03;40;1467.357421875
ML0101;1;2019-08-29;2019-10-11;44;1362.087158203125
ML0101;2;2020-08-28;2020-10-18;52;1732.9112548828125
ML0101;3;2021-08-24;2021-08-30;7;934.7942504882812
ML0101;4;2021-09-11;2021-09-24;14;924.2968139648438
ML0101;5;2022-09-02;2022-10-04;33;1283.72607421875
ML0102;0;2018-08-12;2018-09-19;39;432.99713134765625
ML0102;1;2019-08-25;2019-09-12;19;720.3877563476562
ML0102;2;2020-08-06;2020-08-08;3;240.49826049804688
ML0102;3;2020-08-27;2020-09-24;29;1158.6055908203125
ML0103;0;2018-08-25;2018-10-04;41;1492.15234375
ML0103;1;2019-08-27;2019-10-02;37;1421.9464111328125
ML0103;2;2020-08-28;2020-10-19;53;1747.106689453125
ML0103;3;2021-08-24;2021-09-28;36;966.2970581054688
ML0103;4;2022-09-23;2022-10-07;15;970.896484375
ML0104;0;2018-09-01;2018-09-18;18;1440.9989013671875
ML0104;1;2019-08-30;2019-09-25;27;1239.8731689453125
ML0104;2;2020-08-30;2020-09-28;30;1882.676025390625
ML0104;3;2022-09-02;2022-09-05;4;852.6129150390625
ML0104;4;2022-09-22;2022-09-24;3;762.80810546875
ML0105;0;2018-09-01;2018-09-18;18;1340.6029052734375
ML0105;1;2019-08-30;2019-09-25;27;1112.565185546875
ML0105;2;2020-08-30;2020-09-28;30;1595.85205078125
ML0105;3;2022-09-02;2022-09-05;4;852.6129150390625
ML0105;4;2022-09-22;2022-09-24;3;762.80810546875
ML0107;0;2016-08-20;2016-09-04;16;525.0198364257812
ML0107;1;2018-08-17;2018-08-19;3;404.4435119628906
ML0107;2;2018-09-02;2018-09-19;18;567.9846801757812
ML0107;3;2019-08-27;2019-09-05;10;808.2073974609375
ML0107;4;2020-08-27;2020-09-16;21;1308.6627197265625
ML0107;5;2021-08-21;2021-08-22;2;216.54571533203125
ML0107;6;2022-09-01;2022-09-02;2;438.2304382324219
ML0201;0;2018-09-12;2018-09-13;2;42.6520881652832
ML0201;1;2019-08-26;2019-09-03;9;142.6818084716797
ML0201;2;2020-08-06;2020-09-12;38;271.83892822265625
ML0202;0;2016-08-31;2016-09-30;31;1263.8551025390625
ML0202;1;2018-08-25;2018-10-16;53;1916.3975830078125
ML0202;2;2019-08-30;2019-10-18;50;1616.6175537109375
ML0202;3;2020-08-30;2020-10-25;57;1779.0992431640625
ML0202;4;2021-08-20;2021-10-07;49;1677.2408447265625
ML0202;5;2022-09-11;2022-10-16;36;1627.509765625
ML0203;0;2018-09-03;2018-10-13;41;4809.5224609375
ML0203;1;2019-09-03;2019-10-15;43;4701.9501953125
ML0203;2;2020-09-10;2020-10-14;35;4818.6982421875
ML0203;3;2021-09-04;2021-10-01;28;4414.04443359375
ML0203;4;2022-09-13;2022-10-13;31;4350.50439453125
ML0204;0;2018-09-03;2018-10-13;41;4810.232421875
ML0204;1;2019-09-03;2019-10-16;44;4701.9501953125
ML0204;2;2020-09-10;2020-10-16;37;4837.60009765625
ML0204;3;2021-09-04;2021-10-02;29;4438.28759765625
ML0204;4;2022-09-13;2022-10-13;31;4417.50439453125
ML0205;0;2018-09-01;2018-09-14;14;257.5645751953125
ML0205;1;2019-08-28;2019-09-03;7;287.0631408691406
ML0205;2;2020-08-06;2020-08-08;3;195.67938232421875
ML0205;3;2020-08-27;2020-09-20;25;797.238037109375
ML0205;4;2021-08-18;2021-08-22;5;142.85406494140625
ML0206;0;2018-09-03;2018-10-10;38;4772.568359375
ML0206;1;2019-09-05;2019-10-16;42;4618.38525390625
ML0206;2;2020-09-10;2020-10-16;37;4830.49951171875
ML0206;3;2021-09-04;2021-10-03;30;4422.71826171875
ML0206;4;2022-09-12;2022-10-13;32;4424.61083984375
ML0207;0;2017-08-27;2017-08-28;2;59.41179656982422
ML0207;1;2018-08-12;2018-08-20;9;253.9829559326172
ML0207;2;2018-09-12;2018-09-16;5;168.47854614257812
ML0207;3;2019-08-25;2019-09-04;11;628.647216796875
ML0207;4;2020-08-06;2020-08-08;3;188.5473175048828
ML0207;5;2020-08-28;2020-09-15;19;683.7431640625
ML0301;0;2016-08-28;2016-09-30;34;627.4115600585938
ML0301;1;2018-08-20;2018-10-13;55;1124.6922607421875
ML0301;2;2019-08-30;2019-10-15;47;875.1298217773438
ML0301;3;2020-08-30;2020-10-18;50;855.13232421875
ML0301;4;2021-08-14;2021-10-02;50;855.4400024414062
ML0301;5;2022-08-31;2022-10-10;41;805.2964477539062
ML0302;0;2016-08-31;2016-10-04;35;238.11569213867188
ML0302;1;2018-08-22;2018-10-12;52;437.6109924316406
ML0302;2;2019-08-31;2019-10-18;49;329.5447998046875
ML0302;3;2020-09-04;2020-09-23;20;259.3599853515625
ML0302;4;2020-10-12;2020-10-16;5;170.87301635742188
ML0302;5;2021-08-18;2021-09-29;43;328.5351867675781
ML0302;6;2022-09-03;2022-10-12;40;255.46095275878906
ML0303;0;2016-08-31;2016-09-29;30;605.5248413085938
ML0303;1;2018-08-22;2018-10-13;53;1033.29541015625
ML0303;2;2019-08-31;2019-10-15;46;816.7832641601562
ML0303;3;2020-09-02;2020-10-16;45;765.6368408203125
ML0303;4;2021-08-16;2021-10-01;47;834.036376953125
ML0303;5;2022-08-31;2022-10-08;39;801.1033325195312
ML0304;0;2016-08-29;2016-09-06;9;295.7203369140625
ML0304;1;2018-08-17;2018-09-19;34;469.5578308105469
ML0304;2;2019-08-30;2019-09-22;24;296.972412109375
ML0304;3;2020-08-27;2020-09-24;29;682.2948608398438
ML0304;4;2021-08-16;2021-08-23;8;322.23126220703125
ML0304;5;2021-09-03;2021-09-05;3;130.2554931640625
ML0304;6;2022-09-22;2022-09-24;3;157.0599822998047
ML0305;0;2016-08-28;2016-10-03;37;771.4197998046875
ML0305;1;2018-08-21;2018-10-12;53;1124.6922607421875
ML0305;2;2019-08-30;2019-10-15;47;946.4669189453125
ML0305;3;2020-08-31;2020-10-17;48;972.6260375976562
ML0305;4;2021-08-14;2021-10-01;49;991.0563354492188
ML0305;5;2022-09-02;2022-10-10;39;805.2964477539062
ML0306;0;2018-08-21;2018-10-12;53;1323.813232421875
ML0306;1;2019-08-25;2019-10-14;51;1223.018798828125
ML0306;2;2020-09-11;2020-10-16;36;1028.3302001953125
ML0306;3;2021-09-03;2021-09-30;28;981.6482543945312
ML0306;4;2022-09-02;2022-10-05;34;887.3472290039062
ML0401;0;2018-09-05;2018-10-10;36;4430.1279296875
ML0401;1;2019-09-05;2019-10-12;38;4113.30224609375
ML0401;2;2020-09-10;2020-10-18;39;4374.4853515625
ML0401;3;2021-09-04;2021-10-03;30;4083.028076171875
ML0401;4;2022-09-15;2022-10-15;31;4143.05517578125
ML0402;0;2016-09-01;2016-10-05;35;1263.489990234375
ML0402;1;2018-08-25;2018-10-21;58;1990.9862060546875
ML0402;2;2019-08-31;2019-10-27;58;1616.6175537109375
ML0402;3;2020-09-01;2020-10-27;57;1780.1363525390625
ML0402;4;2021-08-19;2021-10-08;51;1677.2408447265625
ML0402;5;2022-09-10;2022-10-16;37;1717.14013671875
ML0403;0;2018-09-07;2018-10-12;36;4007.909912109375
ML0403;1;2019-09-05;2019-10-13;39;3848.783203125
ML0403;2;2020-09-10;2020-10-19;40;4262.99267578125
ML0403;3;2021-09-04;2021-10-04;31;3869.01904296875
ML0403;4;2022-09-14;2022-10-17;34;4033.91064453125
ML0404;0;2017-08-27;2017-08-28;2;77.27716827392578
ML0404;1;2018-08-12;2018-08-20;9;264.07073974609375
ML0404;2;2018-09-11;2018-09-17;7;174.133056640625
ML0404;3;2019-08-25;2019-09-12;19;318.25494384765625
ML0404;4;2020-08-06;2020-08-08;3;174.55210876464844
ML0404;5;2020-08-26;2020-09-20;26;489.3145446777344
ML0405;0;2016-09-04;2016-10-11;38;1081.251220703125
ML0405;1;2018-08-25;2018-10-24;61;1749.2689208984375
ML0405;2;2019-09-02;2019-10-30;59;1580.62841796875
ML0405;3;2020-08-26;2020-10-30;66;1785.995849609375
ML0405;4;2021-08-20;2021-10-11;53;1450.435791015625
ML0405;5;2022-09-12;2022-10-21;40;1539.4149169921875
ML0406;0;2018-09-06;2018-10-12;37;4058.877685546875
ML0406;1;2019-09-05;2019-10-13;39;3965.72900390625
ML0406;2;2020-09-10;2020-10-19;40;4260.78125
ML0406;3;2021-09-04;2021-10-04;31;3902.540771484375
ML0406;4;2022-09-14;2022-10-17;34;4030.7548828125
ML0502;0;2017-08-12;2017-08-14;3;147.5026092529297
ML0502;1;2017-08-27;2017-08-28;2;142.11680603027344
ML0502;2;2018-08-10;2018-09-13;35;279.7795715332031
ML0502;3;2019-08-25;2019-09-02;9;248.60647583007812
ML0502;4;2020-08-12;2020-08-14;3;137.78811645507812
ML0502;5;2020-08-28;2020-09-16;20;252.71176147460938
ML0502;6;2022-09-01;2022-09-06;6;176.6260223388672
ML0503;0;2018-09-05;2018-10-18;44;3030.924560546875
ML0503;1;2019-09-04;2019-10-13;40;2989.339599609375
ML0503;2;2020-09-08;2020-10-25;48;3365.73583984375
ML0503;3;2021-09-07;2021-10-06;30;2930.096923828125
ML0503;4;2022-09-12;2022-10-20;39;2806.74658203125
ML0504;0;2018-08-10;2018-08-21;12;347.6227111816406
ML0504;1;2019-08-25;2019-09-02;9;272.65008544921875
ML0504;2;2020-08-05;2020-08-14;10;327.8744201660156
ML0504;3;2020-08-28;2020-08-29;2;167.44119262695312
ML0505;0;2018-08-10;2018-09-06;28;185.32525634765625
ML0505;1;2019-08-25;2019-09-02;9;160.99241638183594
ML0505;2;2020-08-12;2020-08-14;3;92.606201171875
ML0505;3;2020-08-28;2020-09-08;12;166.6748504638672
ML0505;4;2022-09-01;2022-09-03;3;105.08982849121094
ML0506;0;2018-09-07;2018-11-06;61;2792.575927734375
